,price,bathrooms,sqft_living,grade,sqft_living15
10480,202000.0,0.75,590,6,980
10481,484000.0,0.0,690,7,1690
10482,617450.0,2.0,1580,7,1650
10483,250000.0,1.0,1040,7,1170
10484,405000.0,1.75,1880,7,1580
10485,325000.0,1.0,1070,7,1300
10486,301350.0,3.0,1860,7,1490
10487,425000.0,1.75,1550,7,1370
10488,460000.0,1.0,1860,8,1770
10489,938000.0,2.5,3090,10,3410
10490,348000.0,1.75,1720,8,2200
10491,435000.0,1.0,1260,7,1720
10492,227950.0,1.5,1120,7,1790
10493,425000.0,1.0,1250,6,1520
10494,550000.0,2.0,1810,7,1518
10495,347500.0,2.5,1890,8,2000
10496,397000.0,1.75,2020,7,1870
10497,410000.0,1.75,1790,7,1870
10498,780000.0,3.5,3190,10,3230
10499,1350000.0,3.25,3030,9,1890
10500,476000.0,2.25,1630,7,1690
10501,390000.0,1.75,1180,7,2780
10502,226500.0,2.0,1560,7,1560
10503,495000.0,2.0,1340,7,1370
10504,1500000.0,3.25,2590,9,2780
10505,385000.0,1.0,1020,6,1800
10506,535950.0,2.5,2370,9,2990
10507,910000.0,2.5,3170,10,3360
10508,465000.0,1.0,1120,7,1620
10509,495000.0,1.75,1440,8,2190
10510,250000.0,2.0,2170,6,1030
10511,1225000.0,2.25,3490,10,2540
10512,400000.0,2.25,1970,7,1880
10513,715000.0,2.5,2780,10,2980
10514,342000.0,2.0,2250,8,1970
10515,420000.0,1.75,1340,7,1980
10516,148226.0,1.0,1400,7,1600
10517,313000.0,1.0,1510,7,1510
10518,150000.0,1.0,1320,7,1320
10519,150000.0,1.0,820,7,1670
10520,230000.0,1.0,1080,6,1200
10521,389100.0,1.0,840,7,1340
10522,645000.0,2.25,2070,8,2180
10523,310000.0,1.0,1520,7,1500
10524,351358.0,1.75,1210,8,1540
10525,1700000.0,2.75,3810,10,2110
10526,1565000.0,3.5,5370,10,3780
10527,850000.0,2.0,1540,8,2970
10528,470000.0,2.5,2310,9,2410
10529,770000.0,2.25,1870,8,1690
10530,366000.0,1.75,1840,8,1940
10531,545000.0,2.5,2060,8,2230
10532,205000.0,1.0,1010,7,1550
10533,405000.0,1.0,1020,7,1430
10534,467000.0,2.5,2220,7,2220
10535,392500.0,1.0,1050,7,1650
10536,901000.0,2.75,3030,9,3030
10537,500000.0,1.75,1800,7,1800
10538,384950.0,2.5,1860,7,1870
10539,1700000.0,3.5,4070,11,3020
10540,245000.0,1.0,860,7,1100
10541,1165000.0,2.25,3080,9,2480
10542,184500.0,1.5,1280,6,1150
10543,269000.0,2.0,1540,8,1590
10544,570000.0,2.5,1530,8,1530
10545,850000.0,1.75,2350,8,2240
10546,209000.0,1.0,920,6,920
10547,327000.0,1.75,1840,5,2160
10548,369500.0,1.5,1650,7,1650
10549,440000.0,1.75,1760,7,1590
10550,947500.0,2.25,3290,10,3170
10551,510000.0,1.0,1270,7,2140
10552,385000.0,2.0,1600,7,1590
10553,370000.0,3.0,2670,8,1890
10554,660000.0,1.5,1960,7,1960
10555,729000.0,4.25,3300,9,2130
10556,440000.0,1.75,2000,8,1820
10557,445000.0,2.5,2360,8,1730
10558,460000.0,1.0,1430,7,2320
10559,516000.0,3.0,2330,9,2330
10560,343888.0,2.5,2060,7,2060
10561,500000.0,1.75,2240,7,1540
10562,465000.0,1.75,2330,8,2330
10563,302000.0,2.25,2180,7,1880
10564,195000.0,1.0,1280,6,1020
10565,640000.0,2.5,2140,8,2310
10566,502000.0,2.5,2890,8,2730
10567,360000.0,2.5,1480,8,1650
10568,290500.0,2.5,1680,7,1420
10569,248000.0,3.0,2163,7,1700
10570,433000.0,2.5,2280,7,2280
10571,480000.0,1.0,820,7,1290
10572,410000.0,1.0,1330,7,1920
10573,309950.0,2.75,2310,7,1980
10574,253000.0,2.0,1290,7,1290
10575,280000.0,1.75,1630,7,2090
10576,440000.0,1.0,1410,7,1330
10577,333000.0,1.75,1240,7,1600
10578,759950.0,2.5,3100,9,2250
10579,345000.0,2.25,2020,7,1460
10580,350000.0,2.5,2500,8,2500
10581,198000.0,1.0,790,7,1430
10582,730000.0,1.75,2040,7,2120
10583,266200.0,1.5,1430,7,1590
10584,1060000.0,2.5,2250,8,2660
10585,95000.0,1.0,1070,6,1360
10586,430000.0,1.75,1300,8,1700
10587,650000.0,2.25,2560,7,1860
10588,379900.0,2.5,2190,8,2300
10589,325000.0,1.5,940,7,1302
10590,455000.0,2.25,1740,7,1980
10591,392000.0,3.75,2220,6,1490
10592,373000.0,1.75,1310,7,1530
10593,951250.0,3.0,2710,8,2060
10594,502000.0,2.0,1300,7,1520
10595,362500.0,2.0,1940,7,1860
10596,525000.0,1.0,1080,7,1790
10597,580000.0,2.5,2110,7,1890
10598,278000.0,2.25,1590,7,1590
10599,422500.0,1.0,910,7,1450
10600,783200.0,2.0,1590,7,2190
10601,715000.0,2.5,3290,9,3240
10602,472217.0,2.5,2010,8,1690
10603,244615.0,2.5,2060,7,2060
10604,385000.0,1.75,1560,6,1320
10605,549995.0,1.0,1120,7,1300
10606,959900.0,3.75,3550,11,4340
10607,510000.0,4.5,3300,8,2470
10608,367000.0,1.75,2000,7,1580
10609,375000.0,3.0,2680,8,1860
10610,500000.0,2.25,1290,8,1350
10611,489000.0,2.25,1290,8,1350
10612,340000.0,2.0,1150,7,1060
10613,562000.0,1.75,1880,7,1930
10614,489950.0,2.5,2400,9,2980
10615,652000.0,2.25,1920,8,2040
10616,472000.0,3.25,4350,8,2490
10617,333000.0,2.5,1910,6,2590
10618,560000.0,1.5,2000,8,1890
10619,799000.0,3.5,3290,10,2990
10620,860000.0,2.25,3480,8,3130
10621,449500.0,2.5,2410,9,2780
10622,692500.0,3.0,2820,10,2770
10623,925000.0,1.75,2710,9,2640
10624,267500.0,2.25,2080,7,2080
10625,396800.0,2.5,2200,8,2480
10626,220000.0,1.5,1180,7,1800
10627,892500.0,1.75,2120,9,2240
10628,455500.0,2.0,1460,7,1690
10629,743000.0,1.75,2110,8,2560
10630,338000.0,1.5,1790,6,1660
10631,332000.0,1.75,1340,7,1370
10632,563225.0,1.0,2460,7,1680
10633,1150000.0,3.5,3760,11,3360
10634,645000.0,1.0,1240,7,1480
10635,739000.0,2.5,2750,9,2370
10636,435000.0,2.5,2530,9,2450
10637,995000.0,2.25,3200,9,2400
10638,520000.0,2.75,2020,7,1690
10639,400000.0,2.5,3030,7,2600
10640,440000.0,1.75,2350,7,2190
10641,440000.0,1.5,1690,7,1690
10642,738000.0,1.0,1280,7,2020
10643,250000.0,1.5,1170,7,2220
10644,338150.0,2.25,2700,8,2420
10645,425000.0,2.25,1800,7,1960
10646,883000.0,2.5,3670,10,2900
10647,510000.0,2.0,2350,7,2270
10648,950000.0,1.75,3100,9,3480
10649,435000.0,1.0,1120,7,1720
10650,415000.0,1.5,1900,7,1690
10651,439000.0,2.5,1350,9,1440
10652,295832.0,1.0,1410,7,1400
10653,285000.0,1.75,1560,7,1550
10654,350000.0,1.5,1090,7,1540
10655,489000.0,2.75,1465,7,1480
10656,304500.0,2.25,1790,7,1810
10657,288000.0,1.5,1300,7,1770
10658,417000.0,1.75,1920,8,1820
10659,615000.0,3.0,1420,8,1500
10660,730000.0,3.5,3760,9,3000
10661,178500.0,1.0,930,8,1160
10662,300000.0,2.0,1580,7,1710
10663,415000.0,2.5,2170,7,1880
10664,452500.0,1.75,2040,8,2280
10665,1010000.0,2.75,3430,11,4080
10666,653000.0,2.5,2160,9,2300
10667,715000.0,2.25,2060,8,2060
10668,541000.0,1.75,1410,7,1820
10669,245000.0,1.5,1850,7,1730
10670,547000.0,1.0,1370,7,1610
10671,750000.0,2.75,3330,10,2780
10672,575000.0,2.5,1970,8,1970
10673,216000.0,1.75,1310,6,2622
10674,443000.0,1.75,1640,6,1580
10675,257700.0,2.25,1600,7,1530
10676,278000.0,1.0,1230,7,1230
10677,300000.0,2.5,2240,7,2619
10678,269100.0,2.5,2190,8,2190
10679,402500.0,1.0,990,7,1820
10680,306888.0,1.5,1010,7,1210
10681,795000.0,2.5,2920,10,2840
10682,525000.0,2.5,2310,9,2310
10683,1050000.0,2.5,3470,10,3590
10684,452000.0,1.0,1220,6,1220
10685,350000.0,2.25,1550,7,1740
10686,410000.0,2.5,2070,8,1250
10687,595000.0,1.75,2060,7,1730
10688,499000.0,2.5,1690,7,2330
10689,340000.0,2.5,2550,8,2550
10690,1065000.0,3.25,3370,10,2040
10691,460000.0,3.0,2230,8,2060
10692,345000.0,2.5,2382,8,2382
10693,280500.0,2.25,1620,7,1470
10694,704000.0,1.0,1140,7,1800
10695,545000.0,2.5,2140,8,2380
10696,335000.0,1.5,1900,7,1410
10697,1325000.0,3.0,3370,10,2730
10698,420000.0,2.75,2300,7,2070
10699,705000.0,2.0,2040,7,2040
10700,274900.0,1.75,1840,7,1620
10701,499950.0,2.5,2860,8,2860
10702,415250.0,1.5,1400,7,1730
10703,222000.0,1.0,990,7,990
10704,375000.0,2.0,3120,7,2100
10705,300000.0,2.5,1640,7,1850
10706,456700.0,1.75,2820,7,1640
10707,925500.0,2.75,1970,8,2140
10708,375000.0,2.5,2840,8,2570
10709,420000.0,2.5,2370,9,2450
10710,575000.0,2.5,2610,8,2460
10711,335000.0,2.0,1340,6,1520
10712,428000.0,2.0,1300,7,1540
10713,655000.0,2.5,3340,8,2400
10714,738000.0,3.0,2630,9,2880
10715,415000.0,1.75,1960,7,1410
10716,392000.0,1.0,1090,6,1050
10717,555000.0,1.0,1550,7,1550
10718,260000.0,2.5,1770,7,1550
10719,392500.0,1.0,1390,6,1350
10720,912000.0,2.5,2979,11,3890
10721,135000.0,1.0,830,6,1170
10722,500000.0,2.75,1560,7,2210
10723,238000.0,1.5,1360,7,1580
10724,251000.0,2.0,1650,7,1940
10725,406500.0,1.75,1510,8,1740
10726,433495.0,2.25,3010,9,2690
10727,265000.0,2.25,1510,7,1510
10728,360000.0,1.75,1950,8,1950
10729,425000.0,1.0,1800,7,1290
10730,450000.0,2.75,2810,7,2520
10731,449900.0,1.75,1760,7,1400
10732,345000.0,2.5,2040,8,2230
10733,612500.0,2.0,1690,7,2050
10734,317000.0,1.75,1530,8,1850
10735,585000.0,1.5,1810,8,1400
10736,455000.0,1.75,1180,7,1480
10737,1035000.0,4.0,4090,11,4290
10738,497000.0,2.25,2250,8,1850
10739,226750.0,1.75,1070,7,1520
10740,385000.0,2.0,1820,7,1650
10741,205000.0,0.75,1080,5,1370
10742,745000.0,2.5,2760,9,2810
10743,371000.0,2.5,2550,8,2380
10744,545000.0,2.5,2080,8,2000
10745,443000.0,1.0,1280,7,1390
10746,287000.0,1.0,950,7,1080
10747,194000.0,1.0,1050,7,1430
10748,265000.0,1.0,1800,7,1230
10749,1135000.0,2.75,3840,9,3500
10750,699950.0,3.25,3674,9,3220
10751,433000.0,1.0,1710,7,2030
10752,200000.0,1.75,910,6,1360
10753,289571.0,1.5,1340,7,1440
10754,440000.0,2.75,2340,8,2370
10755,400000.0,1.5,1510,7,1700
10756,589000.0,2.5,2630,8,1770
10757,850000.0,2.25,3100,9,2370
10758,520000.0,1.0,940,7,1210
10759,555000.0,2.25,1370,7,1800
10760,470000.0,2.5,2480,7,2480
10761,207000.0,1.5,1068,7,1078
10762,379750.0,2.75,2390,8,2390
10763,709000.0,1.75,2170,7,1750
10764,240000.0,2.5,1520,7,1580
10765,445500.0,1.5,2210,8,1840
10766,1308000.0,2.5,3200,8,2640
10767,210000.0,1.5,1160,7,1440
10768,603000.0,2.5,2670,8,2820
10769,720000.0,2.5,2520,10,2680
10770,92000.0,1.0,760,5,1040
10771,600000.0,1.75,1310,7,1270
10772,725000.0,2.5,2750,8,2460
10773,409950.0,2.25,1790,7,1790
10774,515000.0,2.5,1790,8,1680
10775,495000.0,2.5,2400,8,2440
10776,998000.0,2.25,2420,9,2390
10777,630000.0,1.75,1710,8,2050
10778,410000.0,1.75,2000,8,2000
10779,602000.0,2.25,1580,8,2630
10780,750000.0,2.75,2310,8,2820
10781,711600.0,3.0,3580,10,2580
10782,1050000.0,4.0,4320,11,4010
10783,700500.0,2.5,2560,9,2820
10784,710000.0,2.5,3220,10,2650
10785,250000.0,2.0,1660,7,1660
10786,350000.0,1.75,2420,7,1660
10787,475000.0,3.5,2870,7,1380
10788,200000.0,1.0,830,6,1150
10789,450000.0,2.25,1710,7,1780
10790,316000.0,2.5,2600,7,2330
10791,310000.0,1.0,670,5,1050
10792,392000.0,1.5,1500,7,1510
10793,521000.0,3.25,1460,8,1400
10794,495000.0,2.0,1540,7,1860
10795,209000.0,1.75,1250,7,1340
10796,809950.0,2.0,2230,9,2510
10797,400000.0,1.75,1800,7,1620
10798,415000.0,2.5,2400,8,1710
10799,411000.0,2.0,2370,8,2110
10800,825000.0,2.0,1830,7,2020
10801,436000.0,2.25,1480,8,1310
10802,460000.0,2.5,2620,9,2760
10803,281000.0,1.0,1300,6,1020
10804,976000.0,1.5,3120,8,2900
10805,485000.0,2.5,2400,8,2390
10806,429000.0,2.5,1430,7,1480
10807,729000.0,2.5,2480,9,2600
10808,625000.0,2.5,2280,8,2280
10809,218500.0,1.75,1390,7,1550
10810,175000.0,1.0,1030,7,1370
10811,442500.0,1.0,1120,7,1820
10812,480000.0,2.0,1300,7,1670
10813,715500.0,2.25,2410,8,2510
10814,432500.0,1.75,1470,8,1470
10815,875000.0,4.25,4720,11,3880
10816,605000.0,2.75,2910,8,1760
10817,1688000.0,4.0,5000,12,4560
10818,318000.0,2.25,1690,7,1950
10819,311300.0,1.0,1000,7,1100
10820,325000.0,2.75,2400,7,2400
10821,795000.0,3.5,3330,9,2810
10822,558000.0,2.25,2060,8,2060
10823,370000.0,2.5,3090,9,3610
10824,598850.0,2.5,2350,8,2350
10825,515700.0,2.5,2180,8,2440
10826,458000.0,2.5,1870,8,2040
10827,583500.0,2.25,3530,10,2960
10828,653750.0,2.5,2460,9,2460
10829,299000.0,2.5,1650,8,2000
10830,532000.0,3.0,3480,8,2020
10831,819000.0,2.75,3176,9,3470
10832,945000.0,2.25,2420,9,2400
10833,608700.0,2.5,2260,9,2400
10834,812000.0,2.0,2380,8,1810
10835,464000.0,2.5,3400,8,1890
10836,950000.0,2.5,3770,10,4000
10837,700000.0,2.5,2672,8,1720
10838,435000.0,1.0,1180,7,1630
10839,229500.0,1.5,1810,7,1710
10840,1575000.0,3.0,2610,8,2810
10841,265000.0,2.25,1450,7,1520
10842,995000.0,2.0,1600,7,1950
10843,590000.0,2.5,2650,8,2310
10844,740000.0,2.75,2490,9,2640
10845,360000.0,0.75,850,6,2500
10846,548500.0,2.0,1820,7,1770
10847,599000.0,1.75,1960,7,1960
10848,615000.0,1.75,2350,8,2040
10849,292000.0,1.75,1320,7,1070
10850,899000.0,2.5,3720,10,3220
10851,500000.0,1.5,2210,7,1750
10852,580000.0,2.5,1910,8,2230
10853,580000.0,2.5,2840,9,2790
10854,594000.0,1.0,1320,7,1700
10855,500000.0,2.5,2440,7,2060
10856,550000.0,2.5,2420,8,2160
10857,275000.0,1.75,1180,8,1580
10858,390000.0,2.25,1820,8,1900
10859,1250000.0,3.0,3760,10,2610
10860,250000.0,2.25,1560,7,1560
10861,405000.0,2.5,1790,8,1700
10862,213950.0,1.0,1430,6,1050
10863,232000.0,1.5,1390,7,1740
10864,207000.0,1.0,990,6,1060
10865,310000.0,1.75,1880,8,2260
10866,540000.0,2.5,2520,9,1130
10867,750000.0,1.5,2060,7,1160
10868,392500.0,2.5,2150,8,1940
10869,305000.0,2.5,2500,8,2130
10870,735000.0,2.5,2390,9,2360
10871,575000.0,2.5,2400,8,2120
10872,175000.0,1.0,660,6,1000
10873,291000.0,2.5,1580,7,1590
10874,791500.0,2.5,3250,10,3240
10875,475000.0,2.0,1880,8,1780
10876,238950.0,1.0,1190,7,1410
10877,470000.0,3.5,1280,8,1280
10878,420000.0,1.75,2380,8,2540
10879,440000.0,2.5,2040,8,2150
10880,656000.0,1.75,1440,8,1640
10881,559950.0,2.5,2120,7,2280
10882,600000.0,2.0,990,6,1650
10883,255000.0,1.0,1710,7,1310
10884,210750.0,1.5,1840,7,1510
10885,485000.0,1.0,1150,7,1890
10886,390000.0,2.5,2250,8,2180
10887,405000.0,2.5,2460,8,1820
10888,462500.0,1.0,1540,7,1920
10889,435000.0,2.25,2210,8,2340
10890,440000.0,2.5,1440,7,1560
10891,299950.0,1.75,1790,9,2540
10892,440000.0,1.5,1120,8,1120
10893,312620.0,2.5,1260,7,1430
10894,372500.0,1.5,1180,7,1280
10895,297262.0,2.5,1730,8,1780
10896,735000.0,3.0,2250,7,1960
10897,430000.0,1.5,1550,7,1820
10898,241000.0,1.75,1070,7,970
10899,201000.0,1.0,1460,7,1270
10900,570000.0,1.0,1060,7,1770
10901,538000.0,1.75,1840,7,1770
10902,729000.0,2.5,2440,8,2690
10903,331500.0,1.75,1700,7,1680
10904,110700.0,1.0,680,6,1340
10905,245000.0,2.0,1700,7,1350
10906,427000.0,1.75,2000,7,1830
10907,650500.0,1.75,2340,8,1930
10908,335900.0,1.0,1120,7,1170
10909,535000.0,2.0,1510,7,1470
10910,360000.0,2.0,2120,6,1690
10911,294900.0,2.25,1500,7,1600
10912,460000.0,1.0,1030,7,1420
10913,1769000.0,3.5,5440,12,4830
10914,463000.0,1.0,1150,7,1240
10915,332000.0,1.5,2420,8,1620
10916,199500.0,2.0,1750,5,1440
10917,247000.0,2.0,1750,5,1440
10918,442500.0,2.5,2170,8,2240
10919,600000.0,2.0,2540,9,2200
10920,449000.0,2.5,1690,7,1690
10921,725000.0,1.0,1600,7,1720
10922,215000.0,1.0,1060,7,1310
10923,582500.0,1.75,1990,7,1640
10924,305000.0,2.25,2210,8,2300
10925,734000.0,2.75,3090,8,2760
10926,300000.0,2.0,1050,7,1130
10927,525888.0,1.75,2550,7,2170
10928,711000.0,2.5,2095,8,1980
10929,360000.0,1.75,1520,8,1860
10930,357000.0,2.5,2750,8,1650
10931,235000.0,1.75,1200,7,1200
10932,550000.0,1.75,1830,7,3380
10933,324000.0,1.0,1160,7,1620
10934,420000.0,2.0,1750,8,1720
10935,450000.0,2.5,2400,8,2400
10936,825000.0,3.5,4140,9,3960
10937,272000.0,2.25,2115,7,2440
10938,481000.0,2.0,2580,9,1920
10939,500000.0,1.0,1220,7,1350
10940,448000.0,1.5,1630,7,1770
10941,480000.0,2.0,1350,8,1350
10942,475000.0,2.5,1690,7,1690
10943,472500.0,2.25,1700,8,1700
10944,291000.0,2.25,1890,8,1890
10945,294000.0,1.0,850,7,1440
10946,1013050.0,2.5,2480,9,2910
10947,442500.0,2.5,1690,7,1690
10948,170000.0,1.0,810,6,820
10949,1582500.0,2.5,3980,10,3980
10950,665000.0,2.25,2580,8,2300
10951,1610000.0,4.5,6085,11,4830
10952,675000.0,1.75,2140,7,2250
10953,279900.0,1.75,1360,6,1430
10954,875000.0,1.5,1800,8,1800
10955,571000.0,2.5,1920,8,2190
10956,320000.0,1.0,860,7,880
10957,525000.0,2.5,2340,9,2630
10958,1650000.0,2.75,4040,9,3670
10959,137900.0,1.75,1160,6,1730
10960,440000.0,2.25,1680,8,1910
10961,360000.0,1.0,1280,7,1280
10962,271000.0,1.5,1800,7,1370
10963,465000.0,3.25,4250,10,3370
10964,280000.0,2.5,2400,8,2230
10965,283000.0,1.0,940,5,1490
10966,411500.0,1.0,1110,7,1440
10967,282000.0,2.25,2420,8,2150
10968,535000.0,2.5,1850,9,1770
10969,554729.0,2.5,2020,9,1620
10970,868000.0,2.5,2020,9,1620
10971,427000.0,2.5,1830,8,2100
10972,455000.0,1.75,1920,7,1850
10973,595000.0,1.75,1280,7,1950
10974,400000.0,2.5,3130,8,2470
10975,770000.0,2.5,3920,10,3639
10976,742500.0,2.75,3100,8,2130
10977,1250000.0,2.5,3220,9,2990
10978,375000.0,2.0,1670,8,2130
10979,1557600.0,2.5,2700,9,3790
10980,545000.0,2.0,5461,9,1940
10981,1050000.0,3.25,4400,11,4440
10982,1565000.0,1.75,2190,9,2850
10983,178000.0,1.5,1200,6,1200
10984,262500.0,1.75,1470,7,1770
10985,730000.0,1.75,1650,8,1630
10986,395000.0,1.75,1840,8,2250
10987,355000.0,1.0,1210,6,990
10988,299990.0,2.5,1870,8,2150
10989,1125000.0,3.25,3890,9,2180
10990,425000.0,2.25,2660,8,2090
10991,349000.0,1.0,1150,7,1150
10992,554950.0,1.75,1740,7,1210
10993,326000.0,3.0,2580,7,1510
10994,580000.0,1.75,1720,8,2210
10995,699000.0,2.5,2740,10,2840
10996,757000.0,2.75,2610,7,2570
10997,335000.0,1.75,1400,7,1310
10998,660000.0,2.0,2570,9,3070
10999,540000.0,2.75,2830,8,2830
11000,320000.0,2.25,2630,8,1880
11001,280000.0,2.5,1580,7,1650
11002,324000.0,2.0,1540,7,1570
11003,300000.0,1.0,2120,7,1010
11004,360000.0,1.75,1830,7,1480
11005,600000.0,2.5,2260,10,2740
11006,950000.0,1.75,2500,8,3750
11007,599950.0,3.25,1830,8,1830
11008,190000.0,1.0,1190,6,1140
11009,350000.0,1.75,2310,7,2090
11010,522000.0,1.0,1230,7,1230
11011,850000.0,2.5,2940,10,3090
11012,308000.0,1.0,1010,7,1400
11013,1020000.0,2.25,2550,7,1480
11014,397500.0,1.0,1480,7,1300
11015,186000.0,1.75,1460,7,1460
11016,436500.0,3.0,3110,8,3050
11017,710000.0,2.0,2140,8,1470
11018,1378600.0,3.25,3450,9,2310
11019,450000.0,2.25,1960,7,1540
11020,375000.0,2.75,1890,7,1600
11021,315000.0,1.0,2080,7,1920
11022,467500.0,1.0,1700,7,1400
11023,330000.0,1.0,1140,6,1140
11024,665000.0,2.5,3136,8,2300
11025,760000.0,3.25,2590,9,2590
11026,469000.0,1.75,1480,8,1480
11027,408000.0,3.0,1500,8,1720
11028,851000.0,2.75,2660,8,2820
11029,410000.0,2.0,1350,8,1440
11030,235000.0,1.0,860,6,950
11031,207100.0,1.0,1000,6,980
11032,560000.0,2.5,2480,7,1770
11033,903000.0,2.75,3860,10,2820
11034,998500.0,1.75,2140,8,2440
11035,268500.0,1.75,1820,7,1810
11036,494950.0,1.75,2220,8,2220
11037,1130000.0,2.5,2660,9,3290
11038,250000.0,2.0,1470,6,1470
11039,449000.0,1.75,2350,7,2180
11040,1225000.0,2.25,2980,9,3020
11041,325000.0,2.0,1870,8,2270
11042,506000.0,3.0,2430,7,1770
11043,751000.0,2.5,2790,9,2990
11044,280000.0,2.5,1370,7,1580
11045,1120000.0,2.25,4470,11,3210
11046,580000.0,1.75,2040,8,2260
11047,665000.0,2.25,2340,8,1890
11048,450000.0,2.5,2520,7,2130
11049,389900.0,1.0,1710,6,1940
11050,427000.0,1.0,1200,7,1800
11051,265000.0,1.75,1330,7,1870
11052,398000.0,1.5,1310,7,1310
11053,354000.0,3.5,3020,7,900
11054,339950.0,2.5,2260,8,2260
11055,399000.0,1.0,790,6,990
11056,325000.0,2.0,970,7,1540
11057,998800.0,2.0,2250,9,2880
11058,350000.0,2.5,1530,7,1340
11059,1000000.0,1.75,1780,9,2100
11060,561000.0,2.5,2120,7,2370
11061,245000.0,1.0,1500,7,1420
11062,570000.0,1.0,1500,7,1420
11063,845000.0,3.0,2390,8,1670
11064,314500.0,2.5,2390,7,1900
11065,650000.0,1.75,2920,8,2890
11066,298000.0,1.0,850,5,910
11067,500000.0,1.0,930,7,1690
11068,870000.0,2.5,3340,9,2110
11069,299000.0,1.0,710,6,710
11070,527000.0,2.25,2240,7,1390
11071,420000.0,1.0,1060,7,1470
11072,290000.0,2.5,2360,8,2360
11073,1662000.0,2.75,3520,9,2450
11074,499990.0,1.75,1730,8,2020
11075,315000.0,1.75,1170,6,1130
11076,425000.0,2.25,3680,9,2340
11077,630000.0,2.5,2900,9,2570
11078,365000.0,1.75,1290,7,1340
11079,774000.0,2.75,2010,8,1420
11080,368888.0,1.5,1490,7,1180
11081,339500.0,2.5,1930,7,1640
11082,344950.0,1.75,2240,7,1440
11083,450000.0,2.0,2320,8,1610
11084,814950.0,2.75,2990,9,2910
11085,299900.0,2.5,2200,8,2200
11086,315000.0,2.0,1500,7,1500
11087,880000.0,1.75,3860,9,2960
11088,195000.0,1.5,1430,7,1190
11089,910000.0,2.75,3750,9,3450
11090,540000.0,2.5,3100,8,2840
11091,306000.0,2.5,1870,7,2090
11092,272000.0,2.25,2040,8,2130
11093,1295000.0,3.5,3700,8,2370
11094,450000.0,1.75,3150,8,2740
11095,450000.0,2.5,1990,8,2290
11096,310000.0,1.0,1740,7,1580
11097,530000.0,2.25,2080,8,2590
11098,435000.0,2.5,2060,7,1760
11099,485000.0,2.0,1590,7,2160
11100,690000.0,1.5,1760,8,1760
11101,305000.0,2.5,1620,7,1580
11102,300000.0,1.75,1210,7,1670
11103,289950.0,3.0,2040,8,2020
11104,575000.0,2.5,2270,9,2580
11105,1820000.0,4.5,6640,12,4620
11106,219000.0,1.5,1060,7,1440
11107,265000.0,3.0,1940,7,1310
11108,1105000.0,3.25,3070,9,2070
11109,200000.0,1.0,930,6,1220
11110,545000.0,2.75,2180,7,2240
11111,378000.0,2.5,2130,8,2130
11112,388000.0,1.75,800,6,1090
11113,425000.0,2.25,2200,7,1750
11114,536000.0,1.5,1130,8,1520
11115,1175000.0,2.5,1970,8,3030
11116,629950.0,2.5,1680,9,1610
11117,465000.0,1.75,1470,7,1970
11118,545000.0,2.25,2390,8,3200
11119,592000.0,2.5,2300,8,2170
11120,446000.0,2.0,2280,7,2580
11121,375000.0,2.5,1330,8,1330
11122,632500.0,2.5,2640,7,2640
11123,459950.0,1.75,2430,8,2340
11124,485000.0,2.5,2470,9,2990
11125,255000.0,1.0,1440,7,1580
11126,251750.0,2.0,1320,7,1540
11127,725000.0,2.5,2810,8,2860
11128,460000.0,3.25,1370,8,1320
11129,625000.0,2.5,2000,8,2030
11130,530000.0,1.75,1980,8,2120
11131,394950.0,2.5,2050,8,2140
11132,324950.0,1.75,2320,7,2130
11133,330000.0,2.25,1960,7,1760
11134,220000.0,1.75,1910,7,1910
11135,685000.0,3.25,2030,8,2450
11136,500000.0,2.25,2210,8,2390
11137,368000.0,2.75,2610,7,1600
11138,825000.0,2.25,2520,9,2520
11139,660000.0,1.75,1840,7,1680
11140,253000.0,1.75,1570,7,1900
11141,392500.0,2.75,2400,7,2470
11142,605000.0,1.75,1930,9,2100
11143,215000.0,1.0,1160,6,1200
11144,650000.0,2.5,2820,9,2440
11145,877500.0,2.0,3060,8,2730
11146,232500.0,1.0,1320,6,1320
11147,234000.0,2.0,1200,6,1360
11148,380000.0,1.75,1560,7,2000
11149,420000.0,2.25,3070,9,1560
11150,399950.0,1.0,1040,7,1370
11151,256750.0,2.5,1990,7,1920
11152,535000.0,2.5,1690,8,1860
11153,515000.0,2.0,1810,9,1760
11154,770000.0,1.75,2520,7,2110
11155,256000.0,2.5,1570,7,1570
11156,489900.0,1.0,1680,7,1620
11157,165000.0,1.5,1250,7,1250
11158,220000.0,1.5,1280,7,1450
11159,575000.0,2.5,4620,11,3640
11160,375000.0,2.5,1580,7,1510
11161,422250.0,1.75,1650,8,1760
11162,420000.0,1.75,1660,8,2030
11163,608000.0,2.5,2410,8,2350
11164,620000.0,2.25,1720,7,1410
11165,850000.0,2.5,3120,9,3240
11166,463000.0,2.5,2680,8,2180
11167,750000.0,1.75,2640,8,2400
11168,1070000.0,3.25,3730,9,3730
11169,290000.0,2.0,1700,7,1700
11170,525000.0,1.75,2280,7,1640
11171,319000.0,2.25,1220,7,1220
11172,592500.0,4.5,3500,7,1550
11173,350000.0,2.5,2010,7,2010
11174,454900.0,1.75,2130,8,2130
11175,272000.0,2.25,1800,7,1670
11176,357500.0,1.0,1070,7,1540
11177,285000.0,1.75,1020,6,1360
11178,280000.0,2.0,1600,7,1870
